,smiles,fragments,n_fragments,C,F,N,O,Other,SINGLE,DOUBLE,TRIPLE,Tri,Quad,Pent,Hex,logP,mr,qed,SAS,tpsa,score,rank
0,Cn1c(=O)c2c(ncn2CC(=O)Nc2cccc3ccccc23)n(C)c1=O,*n1cnc2c1c(=O)n(C)c(=O)n2C *CC(=O)Nc1cccc2ccccc12,2,19,0,5,3,0,20,10,0,0,0,1,3,1.2256,102.79270000000004,0.599715197635,2.168047621757049,90.92,-7.3,0
85,Cc1noc(C2CN(C(=O)CCCN3C(=O)c4ccccc4C3=O)C2)n1,*c1nc(C)no1 *CCCC(=O)N1CC(*)C1 *N1C(=O)c2ccccc2C1=O,3,18,0,4,4,0,21,8,0,0,1,2,1,1.38022,89.39900000000004,0.7607821638400001,2.3484935569030707,96.61,-7.4,0
84,CN(Cc1ccc(C(N)=O)cc1)C(=O)c1ccc([N+](=O)[O-])cc1,*N(C)C(=O)c1ccc([N+](=O)[O-])cc1 *Cc1ccc(C(N)=O)cc1,2,16,0,3,4,0,15,9,0,0,0,0,2,1.9659,83.8538,0.675913491074,1.8182914213254813,106.54,-6.9,0
83,CN(Cc1nc(-c2cccnc2)no1)C(=O)c1cc(=O)[nH]c([O-])n1,*N(C)C(=O)c1cc(=O)[nH]c([O-])n1 *Cc1nc(-c2cccnc2)no1,2,14,0,6,4,0,17,9,0,0,0,1,2,-0.4393,77.63020000000002,0.705451216486,3.021079636569203,140.93,-7.2,0
82,COCC(=O)NCc1ccccc1,*C(=O)COC *NCc1ccccc1,2,10,0,1,2,0,9,4,0,0,0,0,1,0.9492,50.16470000000003,0.7578458061159999,1.3895278996969758,38.33,-5.5,0
81,Cn1c(=O)c2c(nc(N3CCCCC3)n2CC[NH+]=C2CCCN2)n(C)c1=O,*c1nc2c(c(=O)n(C)c(=O)n2C)n1CC[NH+]=C1CCCN1 *N1CCCCC1,2,18,0,7,2,0,25,5,0,0,0,2,2,-1.7135,104.35240000000006,0.7056280686390001,3.4702398479519068,91.06,-8.2,0
80,CCC(=O)NC(=S)NNC(=O)Cc1ccccc1,*C(=O)CC *NC(=S)NNC(=O)Cc1ccccc1,2,12,0,3,2,1,12,6,0,0,0,0,1,0.6609999999999999,72.45610000000003,0.564498093108,1.9285652721457591,70.23,-6.5,0
79,COc1ccc(CNC(=O)CN2CCN(CCO)CC2)cc1,*c1ccc(OC)cc1 *CNC(=O)CN1CCN(CCO)CC1,2,16,0,3,3,0,19,4,0,0,0,0,2,-0.0787,84.80650000000004,0.7600423828380001,1.7635607198241186,65.04,-5.9,0
78,O=C(CSc1ccccc1)NNC(=O)c1ccccc1,*CC(=O)NNC(=O)c1ccccc1 *Sc1ccccc1,2,15,0,2,2,1,13,8,0,0,0,0,2,2.2399,79.21690000000004,0.6708253743110001,1.6249823736407727,58.2,-6.4,0
77,COc1ccc(CC(=O)NNC(=O)Nc2ccccc2)cc1,*c1ccc(OC)cc1 *CC(=O)NNC(=O)Nc1ccccc1,2,16,0,3,3,0,15,8,0,0,0,0,2,2.0906,83.43710000000003,0.7594736281129999,1.6668134670768673,79.46000000000001,-6.9,0
76,NC(=O)COc1ccc(NC(=O)Cc2cccc(C(F)(F)F)c2)cc1,*CC(N)=O *Oc1ccc(*)cc1 *NC(=O)Cc1cccc(*)c1 *C(F)(F)F,4,17,3,2,3,0,18,8,0,0,0,0,2,2.7507,84.90910000000001,0.834235507174,1.8645167880161075,81.42000000000002,-7.4,0
